space,time,day,poi,type,root_type,rating,weather,tid,label
40.7857731180303 -73.9509916305542,531,Thursday,MTA Subway - 96th St (6),Metro Station,Travel & Transport,-1.0,Clear,2206,81
40.7857731180303 -73.9509916305542,529,Friday,MTA Subway - 96th St (6),Metro Station,Travel & Transport,-1.0,Clear,2206,81
40.7527188390236 -73.9832156896591,554,Friday,Zeytinz,Deli / Bodega,Food,6.2,Clear,2206,81
40.7544649092204 -73.9731456986137,80,Saturday,Donburi-ya,Japanese Restaurant,Food,-1.0,Rain,2206,81
40.7857731180303 -73.9509916305542,1175,Saturday,MTA Subway - 96th St (6),Metro Station,Travel & Transport,-1.0,Clouds,2206,81
40.7858642300057 -73.9509442656174,798,Sunday,Food Universe,Grocery Store,Shop & Service,5.2,Fog,2206,81
40.7860346820233 -73.9508409437754,803,Sunday,Vinyl Wine,Wine Shop,Shop & Service,8.8,Fog,2206,81
40.7845776256380 -73.9519947012087,1057,Sunday,The London Candy Co.,Candy Store,Shop & Service,-1.0,Clouds,2206,81
40.7793732531548 -73.9550713540174,1077,Sunday,Barnes & Noble,Bookstore,Shop & Service,8.5,Clouds,2206,81
40.7857731180303 -73.9509916305542,493,Monday,MTA Subway - 96th St (6),Metro Station,Travel & Transport,-1.0,Fog,2207,81
40.7527188390236 -73.9832156896591,519,Monday,Zeytinz,Deli / Bodega,Food,6.2,Fog,2207,81
40.7539867104117 -73.9838218688965,1013,Monday,Bryant Park,Park,Outdoors & Recreation,9.7,Clouds,2207,81
40.7857731180303 -73.9509916305542,528,Wednesday,MTA Subway - 96th St (6),Metro Station,Travel & Transport,-1.0,Clouds,2207,81
40.7540449756944 -73.9845094543912,1032,Wednesday,Cafe Zaiya,Bakery,Food,8.1,Clouds,2207,81
40.7536616174889 -73.9788436889648,20,Thursday,Facebook,Office,Professional & Other Places,-1.0,Clear,2207,81
40.7857731180303 -73.9509916305542,39,Thursday,MTA Subway - 96th St (6),Metro Station,Travel & Transport,-1.0,Clear,2207,81
40.7527188390236 -73.9832156896591,523,Thursday,Zeytinz,Deli / Bodega,Food,6.2,Clear,2207,81
40.7539867104117 -73.9838218688965,1261,Thursday,Bryant Park,Park,Outdoors & Recreation,9.7,Clouds,2207,81
40.7857731180303 -73.9509916305542,1282,Thursday,MTA Subway - 96th St (6),Metro Station,Travel & Transport,-1.0,Clouds,2207,81
40.7858642300057 -73.9509442656174,1291,Thursday,Food Universe,Grocery Store,Shop & Service,5.2,Clouds,2207,81
40.7857731180303 -73.9509916305542,500,Friday,MTA Subway - 96th St (6),Metro Station,Travel & Transport,-1.0,Clouds,2207,81
40.7864229881573 -73.9507234096527,501,Friday,CVS/pharmacy,Pharmacy,Shop & Service,5.8,Clouds,2207,81
40.6018976465138 -73.9935207366943,998,Tuesday,MTA Subway - Bay Parkway (D),Metro Station,Travel & Transport,-1.0,Clear,3286,120
40.7181437748072 -74.0001565217972,1054,Tuesday,MTA Subway - Canal St (6/J/N/Q/R/W/Z),Metro Station,Travel & Transport,-1.0,Clear,3286,120
40.7144640865116 -73.9991158246994,1056,Tuesday,Wo Hop Restaurant,Chinese Restaurant,Food,8.5,Clear,3286,120
40.7153626591370 -73.9973875648316,1122,Tuesday,Vivi Bubble Tea,Bubble Tea Shop,Food,8.2,Clear,3286,120
40.6352385027802 -73.9628791809082,72,Wednesday,MTA Subway - Newkirk Plaza (B/Q),Metro Station,Travel & Transport,-1.0,Clouds,3286,120
40.6357884225036 -73.9627685113099,73,Wednesday,Newkirk Plaza,Plaza,Outdoors & Recreation,6.4,Clouds,3286,120
40.6371941461511 -73.9536162640663,74,Wednesday,Fabians House,Home (private),Residence,-1.0,Clouds,3286,120
40.6372284858735 -73.9568335192807,874,Wednesday,MTA Bus - B8/B49/B49LTD - Foster Av & Bedford Av,Bus Station,Travel & Transport,-1.0,Clear,3286,120
40.6255658258755 -73.9565063432325,879,Wednesday,MTA Bus - B6/B6LTD/B11 - Avenue J & Ocean Ave,Bus Line,Travel & Transport,-1.0,Clear,3286,120
40.6018976465138 -73.9935207366943,614,Saturday,MTA Subway - Bay Parkway (D),Metro Station,Travel & Transport,-1.0,Clear,3286,120
40.6025904864599 -73.9888797300267,743,Saturday,Parent's House,Home (private),Residence,-1.0,Clear,3286,120
40.6880737365931 -73.9810430061490,983,Saturday,Con Edison,Coworking Space,Professional & Other Places,-1.0,Clear,3286,120
40.6866771440928 -73.9794532399326,984,Saturday,Con Edison,Coworking Space,Professional & Other Places,-1.0,Clear,3286,120
40.6881967279197 -73.9804748240652,1146,Saturday,Subway,Sandwich Place,Food,-1.0,Clouds,3286,120
40.6880585097395 -73.9804905425158,1391,Saturday,MTA Subway - Nevins St (2/3/4/5),Metro Station,Travel & Transport,-1.0,Clouds,3286,120
40.6876999271919 -73.9811611175537,1392,Saturday,MTA Bus - Livingston St & Nevins St (B41/B41LTD/B45/B67/B103LTD),Bus Station,Travel & Transport,-1.0,Clouds,3286,120
40.6371941461511 -73.9536162640663,844,Sunday,Fabians House,Home (private),Residence,-1.0,Clear,3286,120
40.6255658258755 -73.9565063432325,892,Sunday,MTA Bus - B6/B6LTD/B11 - Avenue J & Ocean Ave,Bus Line,Travel & Transport,-1.0,Clear,3286,120
40.6021746053884 -73.9937245845795,912,Sunday,MTA Bus - Bay Parkway & 86th Street (B6/B6LTD/B82/B82LTD),Bus Stop,Travel & Transport,5.3,Clear,3286,120
40.6086095887999 -74.0035680619310,988,Sunday,Russian Orthodox Church Of The New Martyrs And Confessors Of Russia,Church,Professional & Other Places,-1.0,Clear,3286,120
40.6022684919398 -73.9991206491359,1029,Sunday,Rite Aid,Pharmacy,Shop & Service,5.9,Clear,3286,120
40.6372284858735 -73.9568335192807,458,Monday,MTA Bus - B8/B49/B49LTD - Foster Av & Bedford Av,Bus Station,Travel & Transport,-1.0,Clear,3288,120
40.6255658258755 -73.9565063432325,467,Monday,MTA Bus - B6/B6LTD/B11 - Avenue J & Ocean Ave,Bus Line,Travel & Transport,-1.0,Clear,3288,120
40.6021746053884 -73.9937245845795,500,Monday,MTA Bus - Bay Parkway & 86th Street (B6/B6LTD/B82/B82LTD),Bus Stop,Travel & Transport,5.3,Clear,3288,120
40.6025904864599 -73.9888797300267,514,Monday,Parent's House,Home (private),Residence,-1.0,Clear,3288,120
40.6018976465138 -73.9935207366943,901,Monday,MTA Subway - Bay Parkway (D),Metro Station,Travel & Transport,-1.0,Clear,3288,120
40.5997863401826 -73.9902714252805,933,Tuesday,Pho Tay Ho,Vietnamese Restaurant,Food,7.7,Clear,3288,120
40.6018976465138 -73.9935207366943,934,Tuesday,MTA Subway - Bay Parkway (D),Metro Station,Travel & Transport,-1.0,Clear,3288,120
40.6880585097395 -73.9804905425158,974,Tuesday,MTA Subway - Nevins St (2/3/4/5),Metro Station,Travel & Transport,-1.0,Clear,3288,120
40.6866771440928 -73.9794532399326,987,Tuesday,Con Edison,Coworking Space,Professional & Other Places,-1.0,Clear,3288,120
40.6044027400251 -73.9988911024466,832,Wednesday,Star Two Nails,Salon / Barbershop,Shop & Service,-1.0,Clouds,3288,120
40.6882022339546 -73.9802854296641,969,Wednesday,Dunkin Donuts,Donut Shop,Food,-1.0,Clouds,3288,120
40.6880737365931 -73.9810430061490,1065,Wednesday,Con Edison,Coworking Space,Professional & Other Places,-1.0,Clouds,3288,120
40.6866771440928 -73.9794532399326,1066,Wednesday,Con Edison,Coworking Space,Professional & Other Places,-1.0,Clouds,3288,120
40.6463999797528 -73.9943200349808,1411,Wednesday,MTA Subway - 9th Ave (D),Metro Station,Travel & Transport,-1.0,Rain,3288,120
40.6259562037030 -73.9970183372498,1416,Wednesday,MTA Subway - 62nd St/New Utrecht Ave (D/N),Metro Station,Travel & Transport,-1.0,Rain,3288,120
40.6048104433617 -73.9985812139799,1420,Wednesday,MTA Subway - 20th Ave (D),Metro Station,Travel & Transport,-1.0,Rain,3288,120
40.6025904864599 -73.9888797300267,40,Thursday,Parent's House,Home (private),Residence,-1.0,Clouds,3288,120
40.6025545110742 -73.9930949574162,674,Thursday,Chase Bank,Bank,Shop & Service,6.4,Clear,3288,120
40.6019930000000 -73.9936460000000,688,Thursday,MTA - B1 Bus (Bay Parkway & 86th),Bus Station,Travel & Transport,-1.0,Clear,3288,120
40.6018976465138 -73.9935207366943,1073,Thursday,MTA Subway - Bay Parkway (D),Metro Station,Travel & Transport,-1.0,Clear,3288,120
40.6880585097395 -73.9804905425158,1113,Thursday,MTA Subway - Nevins St (2/3/4/5),Metro Station,Travel & Transport,-1.0,Clear,3288,120
40.6880737365931 -73.9810430061490,1115,Thursday,Con Edison,Coworking Space,Professional & Other Places,-1.0,Clear,3288,120
40.6866771440928 -73.9794532399326,1116,Thursday,Con Edison,Coworking Space,Professional & Other Places,-1.0,Clear,3288,120
40.6899127194574 -73.9815044403076,1392,Thursday,MTA Subway - DeKalb Ave (B/Q/R),Metro Station,Travel & Transport,-1.0,Clear,3288,120
40.6463999797528 -73.9943200349808,1413,Thursday,MTA Subway - 9th Ave (D),Metro Station,Travel & Transport,-1.0,Clear,3288,120
40.6314259952945 -73.9954921603203,1419,Thursday,MTA Subway - 55th St (D),Metro Station,Travel & Transport,-1.0,Clear,3288,120
40.6259562037030 -73.9970183372498,1419,Thursday,MTA Subway - 62nd St/New Utrecht Ave (D/N),Metro Station,Travel & Transport,-1.0,Clear,3288,120
40.6017330000000 -73.9939860000000,4,Friday,Istanbul Turkish Fast Food & Restaurant,Turkish Restaurant,Food,7.5,Clear,3288,120
40.6008600077518 -73.9916831965435,621,Friday,Vucciria,Gourmet Shop,Shop & Service,6.4,Clouds,3288,120
40.6025904864599 -73.9888797300267,657,Friday,Parent's House,Home (private),Residence,-1.0,Clouds,3288,120
40.5970703447417 -73.9850776245441,747,Friday,Petco,Pet Store,Shop & Service,7.1,Clouds,3288,120
40.6028370282904 -73.9921710012721,823,Friday,MTA - B1 (86th Street & 23rd Ave),Bus Line,Travel & Transport,-1.0,Clouds,3288,120
40.6880737365931 -73.9810430061490,1319,Friday,Con Edison,Coworking Space,Professional & Other Places,-1.0,Clouds,3288,120
40.6463999797528 -73.9943200349808,1408,Friday,MTA Subway - 9th Ave (D),Metro Station,Travel & Transport,-1.0,Clouds,3288,120
40.6073856388592 -74.0023170581937,55,Saturday,Pizza Den,Pizza Place,Food,6.3,Clouds,3288,120
40.6397765749239 -73.9582340560974,108,Saturday,MTA Bus - B8/B49 - Foster Ave & Ocean Ave,Bus Station,Travel & Transport,-1.0,Clouds,3288,120
40.6371941461511 -73.9536162640663,110,Saturday,Fabians House,Home (private),Residence,-1.0,Clouds,3288,120
40.6352385027802 -73.9628791809082,755,Saturday,MTA Subway - Newkirk Plaza (B/Q),Metro Station,Travel & Transport,-1.0,Clear,3288,120
40.6866771440928 -73.9794532399326,1255,Saturday,Con Edison,Coworking Space,Professional & Other Places,-1.0,Clear,3288,120
40.6463999797528 -73.9943200349808,1292,Saturday,MTA Subway - 9th Ave (D),Metro Station,Travel & Transport,-1.0,Clear,3288,120
40.6259562037030 -73.9970183372498,1298,Saturday,MTA Subway - 62nd St/New Utrecht Ave (D/N),Metro Station,Travel & Transport,-1.0,Clear,3288,120
40.6018976465138 -73.9935207366943,1305,Saturday,MTA Subway - Bay Parkway (D),Metro Station,Travel & Transport,-1.0,Clear,3288,120
40.6025904864599 -73.9888797300267,227,Sunday,Parent's House,Home (private),Residence,-1.0,Clouds,3288,120
40.6018976465138 -73.9935207366943,914,Tuesday,MTA Subway - Bay Parkway (D),Metro Station,Travel & Transport,-1.0,Clouds,3290,120
40.6843073787307 -73.9775978028774,954,Tuesday,MTA Subway - Atlantic Ave/Barclays Center (B/D/N/Q/R/2/3/4/5),Metro Station,Travel & Transport,-1.0,Clouds,3290,120
40.6880585097395 -73.9804905425158,955,Tuesday,MTA Subway - Nevins St (2/3/4/5),Metro Station,Travel & Transport,-1.0,Clouds,3290,120
40.6880737365931 -73.9810430061490,968,Tuesday,Con Edison,Coworking Space,Professional & Other Places,-1.0,Clouds,3290,120
40.6866771440928 -73.9794532399326,970,Tuesday,Con Edison,Coworking Space,Professional & Other Places,-1.0,Clouds,3290,120
40.6463999797528 -73.9943200349808,1410,Tuesday,MTA Subway - 9th Ave (D),Metro Station,Travel & Transport,-1.0,Clouds,3290,120
40.6008600077518 -73.9916831965435,81,Wednesday,Vucciria,Gourmet Shop,Shop & Service,6.4,Clouds,3290,120
40.6025904864599 -73.9888797300267,95,Wednesday,Parent's House,Home (private),Residence,-1.0,Clouds,3290,120
40.6025904864599 -73.9888797300267,949,Thursday,Parent's House,Home (private),Residence,-1.0,Clouds,3290,120
40.6067995814064 -74.0441698102544,1030,Thursday,Verrazano-Narrows Bridge (Verrazano–Narrows Bridge),Bridge,Outdoors & Recreation,-1.0,Clouds,3290,120
40.6025904864599 -73.9888797300267,301,Friday,Parent's House,Home (private),Residence,-1.0,Clouds,3290,120
40.6018976465138 -73.9935207366943,728,Friday,MTA Subway - Bay Parkway (D),Metro Station,Travel & Transport,-1.0,Clouds,3290,120
40.6843073787307 -73.9775978028774,786,Friday,MTA Subway - Atlantic Ave/Barclays Center (B/D/N/Q/R/2/3/4/5),Metro Station,Travel & Transport,-1.0,Clouds,3290,120
40.6880585097395 -73.9804905425158,787,Friday,MTA Subway - Nevins St (2/3/4/5),Metro Station,Travel & Transport,-1.0,Clouds,3290,120
40.6880737365931 -73.9810430061490,787,Friday,Con Edison,Coworking Space,Professional & Other Places,-1.0,Clouds,3290,120
40.6894464731530 -73.9812254905701,1100,Friday,2 Bros. Pizza,Pizza Place,Food,6.6,Clear,3290,120
40.6463999797528 -73.9943200349808,1302,Friday,MTA Subway - 9th Ave (D),Metro Station,Travel & Transport,-1.0,Clear,3290,120
40.6259562037030 -73.9970183372498,1308,Friday,MTA Subway - 62nd St/New Utrecht Ave (D/N),Metro Station,Travel & Transport,-1.0,Clear,3290,120
40.6020107381389 -73.9941164689654,45,Saturday,La Bella Pizza Express,Pizza Place,Food,7.8,Clouds,3290,120
40.6025904864599 -73.9888797300267,49,Saturday,Parent's House,Home (private),Residence,-1.0,Clouds,3290,120
40.6050232341693 -73.9979614355426,917,Saturday,Chase Bank,Bank,Shop & Service,6.7,Fog,3290,120
40.6044027400251 -73.9988911024466,918,Saturday,Star Two Nails,Salon / Barbershop,Shop & Service,-1.0,Fog,3290,120
40.6103648725032 -73.9991263877996,1024,Saturday,Frank And Sal's Prime Meats,Butcher,Shop & Service,7.1,Fog,3290,120
40.6065396374276 -74.0015308727628,1025,Saturday,Star Threading Salon,Salon / Barbershop,Shop & Service,-1.0,Fog,3290,120
40.6048640285249 -73.9986443394490,1053,Saturday,Starbucks,Coffee Shop,Food,7.4,Clouds,3290,120
40.5990293109751 -73.9891178971468,1107,Saturday,DEAL$,Flea Market,Shop & Service,7.0,Clouds,3290,120
40.6008600077518 -73.9916831965435,1235,Sunday,Vucciria,Gourmet Shop,Shop & Service,6.4,Clear,3290,120
40.6025904864599 -73.9888797300267,1392,Sunday,Parent's House,Home (private),Residence,-1.0,Clear,3290,120
40.5987564250000 -73.9978344200000,664,Monday,Pier 17 Professional Medical Mgmt,Office,Professional & Other Places,-1.0,Clouds,3291,120
40.6018976465138 -73.9935207366943,918,Monday,MTA Subway - Bay Parkway (D),Metro Station,Travel & Transport,-1.0,Clouds,3291,120
40.6881740000000 -73.9803020000000,954,Monday,XPL Halal Cart,Food Truck,Food,-1.0,Clouds,3291,120
40.6883954212239 -73.9804576064001,956,Monday,Chase Bank,Bank,Shop & Service,7.1,Clouds,3291,120
40.6880737365931 -73.9810430061490,980,Monday,Con Edison,Coworking Space,Professional & Other Places,-1.0,Clouds,3291,120
40.6866771440928 -73.9794532399326,981,Monday,Con Edison,Coworking Space,Professional & Other Places,-1.0,Clouds,3291,120
40.6021746053884 -73.9937245845795,620,Tuesday,MTA Bus - Bay Parkway & 86th Street (B6/B6LTD/B82/B82LTD),Bus Stop,Travel & Transport,5.3,Clouds,3291,120
40.5987564250000 -73.9978344200000,621,Tuesday,Pier 17 Professional Medical Mgmt,Office,Professional & Other Places,-1.0,Clouds,3291,120
40.6018976465138 -73.9935207366943,910,Tuesday,MTA Subway - Bay Parkway (D),Metro Station,Travel & Transport,-1.0,Clouds,3291,120
40.6843073787307 -73.9775978028774,943,Tuesday,MTA Subway - Atlantic Ave/Barclays Center (B/D/N/Q/R/2/3/4/5),Metro Station,Travel & Transport,-1.0,Clouds,3291,120
40.6882022339546 -73.9802854296641,944,Tuesday,Dunkin Donuts,Donut Shop,Food,-1.0,Clouds,3291,120
40.6880737365931 -73.9810430061490,956,Tuesday,Con Edison,Coworking Space,Professional & Other Places,-1.0,Clouds,3291,120
40.6866771440928 -73.9794532399326,958,Tuesday,Con Edison,Coworking Space,Professional & Other Places,-1.0,Clouds,3291,120
40.6899127194574 -73.9815044403076,1389,Tuesday,MTA Subway - DeKalb Ave (B/Q/R),Metro Station,Travel & Transport,-1.0,Clouds,3291,120
40.6025904864599 -73.9888797300267,1439,Tuesday,Parent's House,Home (private),Residence,-1.0,Clouds,3291,120
40.5987564250000 -73.9978344200000,800,Wednesday,Pier 17 Professional Medical Mgmt,Office,Professional & Other Places,-1.0,Clouds,3291,120
40.6880585097395 -73.9804905425158,1145,Wednesday,MTA Subway - Nevins St (2/3/4/5),Metro Station,Travel & Transport,-1.0,Fog,3291,120
40.6882022339546 -73.9802854296641,1152,Wednesday,Dunkin Donuts,Donut Shop,Food,-1.0,Fog,3291,120
40.6880737365931 -73.9810430061490,1152,Wednesday,Con Edison,Coworking Space,Professional & Other Places,-1.0,Fog,3291,120
40.6866771440928 -73.9794532399326,1154,Wednesday,Con Edison,Coworking Space,Professional & Other Places,-1.0,Fog,3291,120
40.6025904864599 -73.9888797300267,7,Friday,Parent's House,Home (private),Residence,-1.0,Clear,3291,120
40.6880585097395 -73.9804905425158,563,Friday,MTA Subway - Nevins St (2/3/4/5),Metro Station,Travel & Transport,-1.0,Clear,3291,120
40.6880737365931 -73.9810430061490,568,Friday,Con Edison,Coworking Space,Professional & Other Places,-1.0,Clear,3291,120
40.6866771440928 -73.9794532399326,630,Friday,Con Edison,Coworking Space,Professional & Other Places,-1.0,Clear,3291,120
40.6844107436633 -73.9767328152651,859,Friday,Cold Stone Creamery,Ice Cream Shop,Food,7.7,Clouds,3291,120
40.6018976465138 -73.9935207366943,950,Friday,MTA Subway - Bay Parkway (D),Metro Station,Travel & Transport,-1.0,Clear,3291,120
40.5957104247032 -74.0010029216106,1192,Friday,Bay Parkway Water Front,Surf Spot,Outdoors & Recreation,8.8,Clear,3291,120
40.5934579964853 -73.9999151229858,1200,Friday,Modell's Sporting Goods,Sporting Goods Shop,Shop & Service,6.7,Clear,3291,120
40.6025904864599 -73.9888797300267,112,Saturday,Parent's House,Home (private),Residence,-1.0,Clear,3291,120
40.6025904864599 -73.9888797300267,681,Saturday,Parent's House,Home (private),Residence,-1.0,Clear,3291,120
40.6866771440928 -73.9794532399326,1083,Saturday,Con Edison,Coworking Space,Professional & Other Places,-1.0,Clear,3291,120
40.6899127194574 -73.9815044403076,1273,Saturday,MTA Subway - DeKalb Ave (B/Q/R),Metro Station,Travel & Transport,-1.0,Clear,3291,120
40.6352385027802 -73.9628791809082,1294,Saturday,MTA Subway - Newkirk Plaza (B/Q),Metro Station,Travel & Transport,-1.0,Clear,3291,120
40.6090656243329 -73.9577722549438,1305,Saturday,MTA Subway - Kings Highway (B/Q),Metro Station,Travel & Transport,-1.0,Clear,3291,120
40.6025904864599 -73.9888797300267,211,Sunday,Parent's House,Home (private),Residence,-1.0,Clear,3291,120
40.6048640285249 -73.9986443394490,593,Sunday,Starbucks,Coffee Shop,Food,7.4,Clear,3291,120
40.6050977397206 -73.9987361582759,635,Sunday,Hallmark,Gift Shop,Shop & Service,-1.0,Clear,3291,120
40.7375227795952 -73.9852727532998,696,Sunday,Happy Mother's Day 2012,General Entertainment,Arts & Entertainment,-1.0,Clear,3291,120
40.5970703447417 -73.9850776245441,776,Sunday,Petco,Pet Store,Shop & Service,7.1,Clear,3291,120
40.6172528734457 -74.0308413508488,1334,Sunday,Fushimi,Japanese Restaurant,Food,8.3,Clear,3291,120
40.6041100000000 -74.0067429500000,1339,Sunday,Tanjia,Lounge,Nightlife Spot,-1.0,Clear,3291,120
40.6021746053884 -73.9937245845795,641,Monday,MTA Bus - Bay Parkway & 86th Street (B6/B6LTD/B82/B82LTD),Bus Stop,Travel & Transport,5.3,Rain,3293,120
40.6007740625875 -73.9920562238005,803,Monday,Chikurin,Japanese Restaurant,Food,7.3,Rain,3293,120
40.5987564250000 -73.9978344200000,890,Monday,Pier 17 Professional Medical Mgmt,Office,Professional & Other Places,-1.0,Clouds,3293,120
40.5981973414711 -73.9973301776659,910,Monday,MTA B6/B82 (Bay Pky & Bath Av),Bus Line,Travel & Transport,-1.0,Clouds,3293,120
40.6018976465138 -73.9935207366943,916,Monday,MTA Subway - Bay Parkway (D),Metro Station,Travel & Transport,-1.0,Clouds,3293,120
40.6843073787307 -73.9775978028774,964,Monday,MTA Subway - Atlantic Ave/Barclays Center (B/D/N/Q/R/2/3/4/5),Metro Station,Travel & Transport,-1.0,Clouds,3293,120
40.6880585097395 -73.9804905425158,965,Monday,MTA Subway - Nevins St (2/3/4/5),Metro Station,Travel & Transport,-1.0,Clouds,3293,120
40.6883954212239 -73.9804576064001,1012,Monday,Chase Bank,Bank,Shop & Service,7.1,Clouds,3293,120
40.6866771440928 -73.9794532399326,1058,Monday,Con Edison,Coworking Space,Professional & Other Places,-1.0,Clouds,3293,120
40.6880737365931 -73.9810430061490,1059,Monday,Con Edison,Coworking Space,Professional & Other Places,-1.0,Clouds,3293,120
40.6015017128631 -73.9933187722099,1428,Monday,La Bella Pizza Express,Pizza Place,Food,7.8,Clouds,3293,120
40.6025904864599 -73.9888797300267,30,Tuesday,Parent's House,Home (private),Residence,-1.0,Clouds,3293,120
40.6021746053884 -73.9937245845795,562,Tuesday,MTA Bus - Bay Parkway & 86th Street (B6/B6LTD/B82/B82LTD),Bus Stop,Travel & Transport,5.3,Clouds,3293,120
40.5981973414711 -73.9973301776659,910,Wednesday,MTA B6/B82 (Bay Pky & Bath Av),Bus Line,Travel & Transport,-1.0,Clouds,3293,120
40.6018976465138 -73.9935207366943,916,Wednesday,MTA Subway - Bay Parkway (D),Metro Station,Travel & Transport,-1.0,Clouds,3293,120
40.6880585097395 -73.9804905425158,965,Wednesday,MTA Subway - Nevins St (2/3/4/5),Metro Station,Travel & Transport,-1.0,Clouds,3293,120
40.6880737365931 -73.9810430061490,965,Wednesday,Con Edison,Coworking Space,Professional & Other Places,-1.0,Clouds,3293,120
40.6866771440928 -73.9794532399326,1072,Wednesday,Con Edison,Coworking Space,Professional & Other Places,-1.0,Clear,3293,120
40.6899127194574 -73.9815044403076,1392,Wednesday,MTA Subway - DeKalb Ave (B/Q/R),Metro Station,Travel & Transport,-1.0,Clear,3293,120
40.6463999797528 -73.9943200349808,1411,Wednesday,MTA Subway - 9th Ave (D),Metro Station,Travel & Transport,-1.0,Clouds,3293,120
40.6259562037030 -73.9970183372498,1416,Wednesday,MTA Subway - 62nd St/New Utrecht Ave (D/N),Metro Station,Travel & Transport,-1.0,Clouds,3293,120
40.6189569856216 -73.9990299940109,1421,Wednesday,MTA Subway - 71st St (D),Metro Station,Travel & Transport,-1.0,Clouds,3293,120
40.6126289635631 -74.0009289979935,1421,Wednesday,MTA Subway - 79th St (D),Metro Station,Travel & Transport,-1.0,Clouds,3293,120
40.6079081943041 -74.0017604162880,1422,Wednesday,MTA Subway - 18th Ave (D),Metro Station,Travel & Transport,-1.0,Clouds,3293,120
40.6048003360468 -73.9985582592587,1422,Wednesday,MTA Subway - 20th Ave (D),Metro Station,Travel & Transport,-1.0,Clouds,3293,120
40.6018976465138 -73.9935207366943,1423,Wednesday,MTA Subway - Bay Parkway (D),Metro Station,Travel & Transport,-1.0,Clouds,3293,120
40.6025904864599 -73.9888797300267,67,Thursday,Parent's House,Home (private),Residence,-1.0,Clouds,3293,120
40.6025904864599 -73.9888797300267,592,Friday,Parent's House,Home (private),Residence,-1.0,Clouds,3293,120
40.6020292565932 -73.9937434457159,11,Sunday,TD Bank,Bank,Shop & Service,5.7,Clear,3293,120
40.6025904864599 -73.9888797300267,467,Sunday,Parent's House,Home (private),Residence,-1.0,Clouds,3293,120
40.6371941461511 -73.9536162640663,417,Monday,Fabians House,Home (private),Residence,-1.0,Clear,3294,120
40.6353434332462 -73.9627570318110,418,Monday,Newkirk Plaza,Plaza,Outdoors & Recreation,6.4,Clear,3294,120
40.6352385027802 -73.9628791809082,419,Monday,MTA Subway - Newkirk Plaza (B/Q),Metro Station,Travel & Transport,-1.0,Clear,3294,120
40.6254167321779 -73.9608608186245,438,Monday,MTA Subway - Avenue J (Q),Metro Station,Travel & Transport,-1.0,Clear,3294,120
40.6252436271526 -73.9608055070715,439,Monday,MTA Bus - B6/B6LTD/B11 - Avenue J & E 16 St,Bus Line,Travel & Transport,-1.0,Clear,3294,120
40.6021746053884 -73.9937245845795,467,Monday,MTA Bus - Bay Parkway & 86th Street (B6/B6LTD/B82/B82LTD),Bus Stop,Travel & Transport,5.3,Clear,3294,120
40.5981973414711 -73.9973301776659,861,Tuesday,MTA B6/B82 (Bay Pky & Bath Av),Bus Line,Travel & Transport,-1.0,Clear,3294,120
40.6021746053884 -73.9937245845795,861,Tuesday,MTA Bus - Bay Parkway & 86th Street (B6/B6LTD/B82/B82LTD),Bus Stop,Travel & Transport,5.3,Clear,3294,120
40.5997863401826 -73.9902714252805,862,Tuesday,Pho Tay Ho,Vietnamese Restaurant,Food,7.7,Clear,3294,120
40.6880585097395 -73.9804905425158,990,Tuesday,MTA Subway - Nevins St (2/3/4/5),Metro Station,Travel & Transport,-1.0,Clear,3294,120
40.6844407289116 -73.9777601531534,1400,Tuesday,Buffalo Wild Wings,Wings Joint,Food,7.3,Clear,3294,120
40.6018976465138 -73.9935207366943,45,Wednesday,MTA Subway - Bay Parkway (D),Metro Station,Travel & Transport,-1.0,Clouds,3294,120
40.6025904864599 -73.9888797300267,66,Wednesday,Parent's House,Home (private),Residence,-1.0,Clouds,3294,120
40.6018976465138 -73.9935207366943,575,Thursday,MTA Subway - Bay Parkway (D),Metro Station,Travel & Transport,-1.0,Clear,3294,120
40.5733484377664 -73.9803028106689,625,Thursday,Coney Island Beach & Boardwalk,Beach,Outdoors & Recreation,9.3,Clear,3294,120
40.5750513100000 -73.9628761000000,956,Thursday,Volna Café,Russian Restaurant,Food,6.1,Clouds,3294,120
40.6025904864599 -73.9888797300267,958,Thursday,Parent's House,Home (private),Residence,-1.0,Clouds,3294,120
40.5970703447417 -73.9850776245441,1074,Thursday,Petco,Pet Store,Shop & Service,7.1,Clear,3294,120
40.6050977397206 -73.9987361582759,677,Friday,Hallmark,Gift Shop,Shop & Service,-1.0,Clear,3294,120
40.7071490000000 -73.9905700000000,1290,Saturday,MTA Subway - Manhattan Bridge (B/D/N/Q),Train,Travel & Transport,-1.0,Clear,3294,120
40.7291460000000 -73.9881770000000,1338,Saturday,Addiction Tattoo,Tattoo Parlor,Shop & Service,6.3,Clear,3294,120
40.7298745910753 -73.9891867646927,1353,Saturday,Village Yokocho,Japanese Restaurant,Food,8.5,Clear,3294,120
40.6018976465138 -73.9935207366943,204,Sunday,MTA Subway - Bay Parkway (D),Metro Station,Travel & Transport,-1.0,Clear,3294,120
40.6025904864599 -73.9888797300267,204,Sunday,Parent's House,Home (private),Residence,-1.0,Clear,3294,120
40.6020292565932 -73.9937434457159,770,Sunday,TD Bank,Bank,Shop & Service,5.7,Clear,3294,120
